date,symbol,side,shares,price,value,cost
2015-03-03,002416.SZ,sell,2400.63485952112,28.523399999999995,68474.2683520647,13.69485367041294
2015-03-03,600518.SH,sell,167.35722207480387,516.14517,86380.6218385274,17.27612436770548
2015-03-03,000536.SZ,sell,1682.4741471526836,39.977920000000005,67261.81685693823,13.452363371387646
2015-03-03,600600.SH,buy,101.0081048711587,63.54162,6418.218616643315,1.283643723328663
2015-03-03,000423.SZ,buy,187.4569108419158,348.62960000000004,65353.027844052776,13.070605568810556
2015-03-03,600597.SH,buy,1570.677396705474,41.608180000000004,65353.027844052776,13.070605568810556
2015-03-03,603699.SH,buy,137.96699410418515,20.848499999999998,2876.404876581104,0.5752809753162208
2015-03-03,600267.SH,buy,27.178194394666086,119.71558,3253.6533053101994,0.6507306610620399
2015-03-03,600648.SH,buy,321.86772860884315,203.04312000000002,65353.027844052776,13.070605568810556
2015-03-03,002294.SZ,buy,17.07031447969009,235.86784,4026.3382044452255,0.8052676408890451
2015-03-03,601808.SH,buy,3113.36100423525,20.99115,65353.027844052776,13.070605568810556
2015-03-03,000895.SZ,buy,191.60935855927218,341.0743,65353.02784405277,13.070605568810555
2015-03-03,600256.SH,buy,13.168557631264918,317.4723,4180.652278880226,0.8361304557760452
2015-03-03,000538.SZ,buy,63.25711590616821,1033.13322,65353.027844052776,13.070605568810556
2015-03-03,002038.SZ,buy,3.0764968656358587,396.7137,1220.4884546048045,0.2440976909209609
2015-03-03,002570.SZ,buy,43.99408947436146,43.843,1928.8328648244296,0.3857665729648859
2015-03-03,600166.SH,buy,781.9405566542962,83.578,65353.02784405277,13.070605568810555
2015-03-03,600535.SH,buy,16.307429415996463,335.7911,5475.889661769809,1.0951779323539619
2015-03-03,600887.SH,buy,71.99502300484488,907.7436899999999,65353.027844052776,13.070605568810556
2015-03-03,002603.SZ,buy,0.9608986003585538,43.70977,42.0006568149943,0.00840013136299886
2015-03-03,000001.SZ,buy,65.79153367934832,993.33492,65353.02784405277,13.070605568810555
2015-03-03,600276.SH,buy,13.483838174278974,604.3266,8148.64207881222,1.629728415762444
2015-04-02,002038.SZ,sell,164.7683312976856,499.28400000000005,82266.19152363366,16.453238304726735
2015-04-02,600276.SH,sell,108.1608334321306,728.7998399999999,78827.59809960342,15.765519619920685
2015-04-02,002570.SZ,sell,1490.9041964064643,54.05584,80592.07869627641,16.118415739255283
2015-04-02,002603.SZ,sell,1495.457195256123,51.01005,76283.34630287459,15.256669260574919
2015-04-02,600267.SH,sell,546.0061899959932,147.466,80517.34881394914,16.103469762789828
2015-04-02,002294.SZ,sell,277.12677227205154,285.38536,79087.92367049745,15.81758473409949
2015-04-02,600256.SH,sell,205.89280488145204,371.42423999999994,76473.5785745616,15.294715714912321
2015-04-02,600648.SH,sell,321.86772860884315,225.68827999999996,72641.77405723659,14.528354811447318
2015-04-02,601808.SH,sell,3113.36100423525,24.5061,76296.33610588947,15.259267221177893
