date,self_built,rqalpha_align,rqalpha_full
2019-06-06,1742849.6385099054,1705550.0459,1631400.9344
2019-06-10,1758260.8964477829,1720618.0459,1645826.9344
2019-06-11,1777380.4313487788,1739266.3459,1663661.0344
2019-06-12,1770751.0197664222,1732772.5059,1657451.5544
2019-06-13,1764303.501456839,1726441.7959,1651392.1844
2019-06-14,1756587.0576494487,1718884.9559,1644174.7044
2019-06-17,1762431.1036571134,1724562.3759,1649600.4444
2019-06-18,1766386.0586350714,1728435.5059,1653311.5544
2019-06-19,1775534.3064546355,1737398.4359,1661888.9144
2019-06-20,1796780.22143166,1758162.8459,1681745.0044
2019-06-21,1795033.3117063555,1756434.2359,1680084.1044
2019-06-24,1798640.6750571828,1759930.9659,1683439.2344
2019-06-25,1783094.0357616374,1744756.8159,1668925.3644
2019-06-26,1785220.709824269,1746849.4759,1670928.7244
2019-06-27,1786708.672658852,1748292.6959,1672298.3644
2019-06-28,1783086.1601663479,1744758.6259,1668912.6144
2019-07-01,1798242.7447320751,1759555.4359,1683060.0344
2019-07-02,1802201.7474441722,1763410.7203,1686205.6423
2019-07-03,1803943.5308018657,1765103.5803,1687837.2723
2019-07-04,1804721.5158751437,1765881.3503,1688565.7923
2019-07-05,1801113.49794718,1762357.3003,1685196.9423
2019-07-08,1773334.630023552,1735150.1103,1659122.1723
2019-07-09,1768024.1642487918,1729939.0603,1654140.3423
2019-07-10,1758931.3814463676,1721042.3903,1645642.2623
2019-07-11,1758447.596753265,1720569.1503,1645186.5923
2019-07-12,1768530.4896833564,1730441.6603,1654624.9923
2019-07-15,1769431.0055655544,1731361.8703,1655465.5123
2019-07-16,1774747.6796006332,1736577.0803,1660453.8923
2019-07-17,1767587.5648717436,1729560.6703,1653739.1823
2019-07-18,1762019.3812996729,1724115.2803,1648528.7123
2019-07-19,1771464.0943101537,1733387.4103,1657406.2323
2019-07-22,1764926.5614364934,1726972.4303,1651275.4823
2019-07-23,1775087.2550402507,1736925.5303,1660768.0123
2019-07-24,1782129.8964306945,1743853.5003,1667386.9423
2019-07-25,1792680.589466328,1754157.2503,1677256.0823
2019-07-26,1796721.1800187528,1758114.1903,1681027.5923
2019-07-29,1801020.516619,1762337.0703,1685034.1423
2019-07-30,1809061.0943813396,1770185.7903,1692576.2723
2019-07-31,1802724.9460916987,1764002.3903,1686652.5123
2019-08-01,1793374.5997702293,1754865.8203,1677895.4723
2019-08-02,1766149.423447161,1728231.1279,1651676.067
2019-08-05,1737035.6895185371,1699805.5979,1624510.507
2019-08-06,1702624.6282018377,1666199.3579,1592402.807
2019-08-07,1697805.5748240435,1661488.1379,1587897.787
2019-08-08,1706428.2737674918,1669910.8979,1595942.537
2019-08-09,1703401.880061156,1666951.7279,1593117.627
2019-08-12,1714528.1867953113,1677811.4779,1603496.027
2019-08-13,1706947.40782268,1670409.6679,1596432.067
2019-08-14,1709085.3955196817,1672505.0079,1598437.707
2019-08-15,1703307.2014948037,1666867.4279,1593052.827
2019-08-16,1699182.28759257,1662838.5879,1589196.377
2019-08-19,1722069.032052944,1685187.2279,1610546.877
2019-08-20,1717524.438928043,1680749.8879,1606297.867
2019-08-21,1715252.2673663548,1678534.3079,1604187.007
2019-08-22,1712756.9282770124,1676091.9579,1601849.757
2019-08-23,1710930.4374669883,1674303.2379,1600142.937
2019-08-26,1695049.6496969052,1658788.4379,1585323.357
2019-08-27,1713411.7646218913,1676721.5579,1602449.307
2019-08-28,1716036.7442313845,1679274.3179,1604900.067
2019-08-29,1715344.7401356208,1678596.0979,1604263.967
2019-08-30,1710850.2428780755,1674205.1379,1600067.157
2019-09-02,1732291.910019594,1695140.7079,1620061.567
2019-09-03,1731364.211956033,1694233.5078,1618545.683
2019-09-04,1753064.0623516776,1715431.7278,1638780.133
2019-09-05,1768262.835574692,1730289.5278,1652959.353
2019-09-06,1775509.6323608088,1737366.3978,1659712.773
2019-09-09,1779910.1716656587,1741667.9678,1663818.013
2019-09-10,1781891.4609968723,1743603.3378,1665666.533
2019-09-11,1790753.7574409551,1752260.0978,1673919.583
2019-09-12,1793489.7255202676,1754929.2578,1676478.023
2019-09-16,1793783.581449075,1755220.2578,1676750.753
2019-09-17,1768555.5988213285,1730574.3478,1653229.803
2019-09-18,1765865.6988397904,1727941.5378,1650723.513
2019-09-19,1770604.8783329446,1732571.8178,1655142.813
2019-09-20,1773933.6806050637,1735821.1578,1658242.903
2019-09-23,1758281.5915160468,1720531.3178,1643649.203
2019-09-24,1756602.0412852045,1718888.1078,1642081.583
2019-09-25,1754044.8003618522,1716383.6178,1639690.633
2019-09-26,1764263.2913642458,1726359.1878,1649223.253
2019-09-27,1760359.3655728176,1722550.6578,1645574.823
2019-09-30,1750602.8770392607,1713018.0878,1636471.513
2019-10-08,1762094.6759607783,1724246.3178,1647197.463
2019-10-09,1770199.2698915086,1732163.7437,1654055.683
2019-10-10,1772764.4030710652,1734666.9937,1656439.143
2019-10-11,1787284.8418273134,1748823.5737,1669987.213
2019-10-14,1811354.3700870185,1772311.8937,1692462.283
2019-10-15,1810628.8175029077,1771610.9637,1691800.833
2019-10-16,1803913.4474825636,1765038.2137,1685522.583
2019-10-17,1799472.9716337877,1760695.1737,1681367.763
2019-10-18,1777267.9124562936,1739025.7937,1660647.883
2019-10-21,1786531.2572054625,1748082.7637,1669320.683
2019-10-22,1786143.0330418928,1747706.3637,1668959.523
2019-10-23,1791733.8409492811,1753159.3037,1674162.723
2019-10-24,1795093.424762106,1756441.0137,1677319.463
2019-10-25,1795222.7841249292,1756581.2637,1677460.533
2019-10-28,1793676.8366861136,1755077.7837,1676010.873
2019-10-29,1780403.3536600552,1742107.3137,1663610.043
2019-10-30,1776717.4031350266,1738514.2837,1660189.243
2019-10-31,1769244.4543593784,1731219.7637,1653216.293
2019-11-01,1783571.8832211876,1745187.1437,1666575.533
2019-11-04,1781657.2584266833,1743325.3121,1663887.7834
2019-11-05,1790602.9077793055,1752097.5521,1672269.8134
2019-11-06,1788674.4857428053,1750227.0321,1670481.0134
2019-11-07,1787962.3984542838,1749537.8821,1669824.5834
2019-11-08,1775574.1179191198,1737404.3421,1658240.6934
2019-11-11,1745372.7660304988,1707863.1821,1630038.6134
2019-11-12,1742028.3867046663,1704605.4721,1626933.3134
2019-11-13,1730927.3571467327,1693777.9121,1616597.4634
2019-11-14,1729990.1693274835,1692854.1021,1615713.1234
2019-11-15,1715278.5241320895,1678477.9621,1601984.1334
2019-11-18,1727351.913421842,1690283.0121,1613257.3634
2019-11-19,1738949.6008553659,1701636.4421,1624100.5434
2019-11-20,1732453.2444692065,1695278.6321,1618031.8534
2019-11-21,1737307.0728043483,1699991.7421,1622532.0934
2019-11-22,1745979.4881272856,1708456.7021,1630611.8834
2019-11-25,1786207.114685756,1747801.9421,1668174.2434
2019-11-26,1778088.5436916393,1739856.4621,1660590.0234
2019-11-27,1776360.8173865178,1738221.2321,1659035.2934
2019-11-28,1769183.797916074,1731186.1321,1652322.3934
2019-11-29,1766122.8622890343,1728184.8421,1649458.3434
2019-12-02,1760421.9784906849,1722605.7421,1644126.2834
2019-12-03,1759698.4666210136,1721851.5518,1642053.0005
2019-12-04,1754562.1652111968,1716842.1118,1637274.5005
2019-12-05,1761820.041082391,1723901.8318,1643990.7505
2019-12-06,1766117.011742941,1728088.1118,1647985.5005
2019-12-09,1766681.0160401952,1728663.1118,1648605.5005
2019-12-10,1760709.1151626143,1722850.1118,1643049.5005
2019-12-11,1764483.6853640452,1726517.1118,1646523.5005
2019-12-12,1761954.3194170361,1724032.1118,1644150.5005
2019-12-13,1784922.300915386,1746351.7118,1665324.7505
2019-12-16,1788579.178572243,1749926.2718,1668811.2505
2019-12-17,1808627.6765842114,1769474.7118,1687454.7505
2019-12-18,1805956.1074431054,1766903.1518,1685002.2505
2019-12-19,1809465.5772390123,1770332.8718,1688293.5005
2019-12-20,1806693.619191833,1767644.3118,1685735.0005
2019-12-23,1784252.4348704054,1745793.8718,1664927.5005
2019-12-24,1792663.0170825855,1754001.1518,1672746.2505
2019-12-25,1785824.1125248699,1747354.4318,1666429.0005
2019-12-26,1798516.1442719055,1759711.3118,1678208.0005
2019-12-27,1804350.7696696357,1765388.7518,1683620.5005
2019-12-30,1819838.467081576,1780442.0318,1697950.2505
2019-12-31,1818468.0859280524,1779116.8718,1696708.5005
2020-01-02,1835830.2349587595,1796060.1918,1712855.8305
2020-01-03,1839703.423643956,1799824.8455,1715658.921
2020-01-06,1834671.0077839633,1794930.7755,1711016.261
2020-01-07,1840571.6156616681,1800671.7155,1716484.791
2020-01-08,1830274.0926438072,1790638.7455,1706908.231
2020-01-09,1837087.7327538098,1797259.1955,1713191.151
2020-01-10,1833238.297299471,1793500.0355,1709600.991
2020-01-13,1833072.9980872655,1793331.0555,1709440.011
2020-01-14,1832429.4725154631,1792705.2655,1708851.221
2020-01-15,1817618.1274884902,1778253.3155,1695082.681
2020-01-16,1809520.9306637733,1770353.5555,1687541.801
2020-01-17,1806962.4017966187,1767856.2455,1685165.021
2020-01-20,1808200.940090119,1769067.2855,1686333.061
2020-01-21,1784356.8993369371,1745816.5455,1664188.201
2020-01-22,1780801.3277040161,1742345.6955,1660873.821
2020-01-23,1748540.913973352,1710872.6455,1630895.121
2020-02-03,1621933.354226512,1587349.4955,1513191.021
2020-02-04,1637024.0370316715,1605396.8919,1529866.2889
2020-02-05,1651836.1180129852,1619797.1119,1543650.5089
2020-02-06,1668316.8156780587,1634775.5719,1557900.4989
2020-02-07,1662350.7085644465,1629869.5519,1553200.8889
2020-02-10,1652157.5238183513,1622024.8619,1545683.6689
2020-02-11,1658361.658053335,1627248.0019,1550654.3989
2020-02-12,1659386.429748851,1628454.5419,1551799.4689
2020-02-13,1643530.002391909,1612240.1819,1536315.0489
2020-02-14,1648893.8632014242,1617088.6119,1540933.5389
2020-02-17,1681716.7049663924,1648721.1519,1571081.1989
2020-02-18,1674122.1213645411,1641721.8919,1564409.8789
2020-02-19,1671534.9612023623,1637754.0219,1560583.5989
2020-02-20,1685463.9287217753,1651458.8019,1573651.9689
2020-02-21,1681204.1808264456,1646518.5619,1568956.6689
2020-02-24,1672225.8042149628,1633690.5019,1556738.0189
2020-02-25,1673117.621100475,1632706.6119,1555865.5389
2020-02-26,1670440.4169097142,1633151.0819,1556234.0689
2020-02-27,1675308.0392158404,1635756.7019,1558700.2189
2020-02-28,1635613.1588743422,1597512.4619,1522202.3289
2020-03-02,1662640.3942362133,1626828.7519,1550173.2689
2020-03-03,1669914.2457389012,1633641.6443,1556217.7932
2020-03-04,1673199.646115905,1636844.4143,1559274.0932
2020-03-05,1698219.3715498764,1661232.1943,1582500.4632
2020-03-06,1679945.476808302,1643410.8943,1565532.1032
2020-03-09,1653084.107971679,1617202.0943,1540585.5932
2020-03-10,1665858.5225560388,1629663.2243,1552443.3132
2020-03-11,1654124.267745622,1618210.3943,1541534.8932
2020-03-12,1643719.4330498998,1608055.8443,1531869.3432
2020-03-13,1625137.2062224997,1589939.9743,1514618.8832
2020-03-16,1605557.715858067,1570859.3143,1496454.6332
2020-03-17,1605557.4720231653,1570852.4243,1496447.3332
2020-03-18,1583561.7564226764,1549397.7543,1476017.5432
2020-03-19,1553755.958370441,1520356.8143,1448361.9532
2020-03-20,1569642.0923675078,1535806.9943,1463102.7232
2020-03-23,1546715.569659913,1513453.8743,1441816.4232
2020-03-24,1577498.0924455088,1543476.5443,1470388.8032
2020-03-25,1592507.882040684,1558096.8743,1484300.1932
2020-03-26,1591202.9550433657,1556830.6943,1483068.0132
2020-03-27,1599567.1582510194,1564994.3043,1490839.6832
2020-03-30,1597122.740001956,1562606.9843,1488577.4232
2020-03-31,1589139.987751575,1554817.1543,1481153.4732
2020-04-01,1582055.4626147524,1547908.9743,1474561.8232
2020-04-02,1596335.9808965675,1561890.8182,1487332.1781
2020-04-03,1587673.2921168003,1553410.6882,1479264.0481
2020-04-07,1604292.9977571343,1569638.1982,1494703.6181
2020-04-08,1601120.3968761766,1566510.8182,1491733.1781
2020-04-09,1600964.8861848193,1566330.7782,1491563.1381
2020-04-10,1594780.4725741453,1560290.4882,1485814.3781
2020-04-13,1589651.273884405,1555282.7482,1481053.1081
2020-04-14,1601215.8811258217,1566593.1882,1491812.6081
2020-04-15,1593380.4204766208,1558940.2082,1484527.6281
2020-04-16,1598526.1817823935,1563972.9282,1489325.8781
2020-04-17,1599025.2776173041,1564477.7182,1489800.1981
2020-04-20,1592851.565054727,1558428.2482,1484044.6681
2020-04-21,1580741.4651864315,1546610.5682,1472808.4581
2020-04-22,1583279.550602182,1549086.1982,1475167.6181
2020-04-23,1580346.4683403592,1546206.6582,1472433.0181
2020-04-24,1573581.6333029582,1539628.5582,1466178.9181
2020-04-27,1577251.9334205927,1543227.1982,1469601.0881
2020-04-28,1566878.0255592768,1533105.5482,1459971.9081
2020-04-29,1582924.3474330525,1548766.7882,1474850.2681
2020-04-30,1594662.0776163326,1560214.2782,1485734.8181
2020-05-06,1589632.3907249796,1555265.3082,1481037.7281
2020-05-07,1584528.8908466715,1550265.3762,1475770.4734
2020-05-08,1592135.2732118904,1557706.1162,1482848.7434
2020-05-11,1592085.1977746494,1557663.1162,1482822.7434
2020-05-12,1584187.807059273,1549951.3662,1475488.4634
2020-05-13,1584796.560639213,1550546.4862,1476049.5834
2020-05-14,1572590.6131961383,1538613.0862,1464707.1234
2020-05-15,1571891.3337403643,1537926.0762,1464052.1134
2020-05-18,1572578.3878840525,1538587.0962,1464669.1334
2020-05-19,1577975.1393616274,1543866.8162,1469678.3834
2020-05-20,1576691.914817793,1542615.5462,1468501.6434
2020-05-21,1569853.432993072,1535921.7662,1462141.3334
2020-05-22,1550294.3173258624,1516772.5662,1443937.5434
2020-05-25,1552935.4861028749,1519374.0162,1446418.0534
2020-05-26,1554940.2240081634,1521325.2962,1448257.8034
2020-05-27,1563934.6034328754,1530100.6862,1456613.2534
2020-05-28,1572275.9935229784,1538288.7762,1464424.9334
2020-05-29,1563270.2012875958,1529470.6562,1456020.2234
2020-06-01,1579088.5865057714,1544976.1262,1470756.7534
2020-06-02,1585206.2242738192,1550945.8342,1475995.5169
2020-06-03,1587752.7223164465,1553393.2842,1478251.4369
2020-06-04,1579087.5125909979,1544934.6042,1470223.2269
2020-06-05,1580844.683613435,1546672.2742,1471901.4269
2020-06-08,1581076.317928458,1546894.6342,1472111.2569
2020-06-09,1586760.6680615316,1552448.2842,1477388.4369
2020-06-10,1578586.6451745906,1544468.8642,1469813.9569
2020-06-11,1570232.5908013803,1536313.3442,1462083.3769
2020-06-12,1568639.7288347061,1534756.3142,1460600.3469
2020-06-15,1559316.6451375857,1525632.6142,1451906.9969
2020-06-16,1568555.902774637,1534671.1942,1460497.6369
2020-06-17,1569513.254364408,1535602.8442,1461363.8169
2020-06-18,1571212.3469281127,1537262.2142,1462949.6569
2020-06-19,1575233.0461804417,1541193.3742,1466686.5669
2020-06-22,1572673.9004491214,1538684.0142,1464289.7369
2020-06-23,1566483.5993217991,1532616.5142,1458486.4569
2020-06-24,1573373.993920426,1539377.4742,1464931.5869
2020-06-29,1570862.386873265,1536912.6742,1462588.9569
2020-06-30,1575153.6324535958,1541110.8442,1466564.7269
2020-07-01,1595021.284669721,1560518.6442,1485015.6269
2020-07-02,1631693.5779874763,1596363.2449,1518542.7569
2020-07-03,1667125.0083320877,1630985.0549,1551483.2469
2020-07-06,1797277.734816017,1758175.5349,1672554.0869
2020-07-07,1787632.4005218905,1748688.1649,1663520.6669
2020-07-08,1821275.0973571674,1781499.4049,1694799.1269
2020-07-09,1815683.0799280326,1776023.2749,1689598.2069
2020-07-10,1758608.682619982,1720300.2949,1636547.0069
2020-07-13,1765728.7223950792,1727229.3349,1643160.7869
2020-07-14,1745432.2849370094,1707362.1649,1624281.5269
2020-07-15,1713994.0564977198,1676675.1749,1595047.1569
2020-07-16,1692104.91430886,1655357.2949,1574711.8269
2020-07-17,1691221.6994271292,1654507.3549,1573913.9569
2020-07-20,1746524.6202729417,1708529.2949,1625370.7569
2020-07-21,1734725.9220715282,1696934.7049,1614381.6869
2020-07-22,1734854.7614149333,1697037.6449,1614484.5769
2020-07-23,1724968.0732714,1687310.4049,1605275.7369
2020-07-24,1689461.1950989559,1652591.9449,1572248.8169
2020-07-27,1672606.8225016727,1636160.4749,1556567.1269
2020-07-28,1680861.7284797106,1644219.8049,1564249.2269
2020-07-29,1699124.745840375,1662084.5349,1581241.8169
2020-07-30,1683963.049111052,1647283.3249,1567132.4169
2020-07-31,1682707.7659560258,1646057.6049,1565964.9569
2020-08-03,1703366.1921120922,1666198.3349,1585173.0569
2020-08-04,1720190.8692295542,1682570.5539,1600025.589
2020-08-05,1704145.1748843824,1666957.9939,1585136.669
2020-08-06,1705216.4504115346,1667998.6139,1586130.059
2020-08-07,1691995.9142853806,1655136.5539,1573867.769
2020-08-10,1704905.6704343425,1667693.3839,1585837.139
2020-08-11,1702077.3918989524,1664945.0339,1583222.199
2020-08-12,1705357.1700256479,1668126.5639,1586263.199
2020-08-13,1707623.7902621264,1670341.9239,1588368.969
2020-08-14,1718185.665697909,1680610.3739,1598165.449
2020-08-17,1745285.8503653384,1706982.7039,1623310.019
2020-08-18,1731899.0195213968,1693959.6739,1610888.579
2020-08-19,1730402.3343064897,1692520.8139,1609506.449
2020-08-20,1714273.851398003,1676814.5739,1594543.249
2020-08-21,1716069.0999124364,1678561.3139,1596208.159
2020-08-24,1711275.928787374,1673888.4439,1591753.279
2020-08-25,1707637.252917463,1670342.6239,1588370.749
2020-08-26,1698958.0165855405,1661884.0139,1580305.779
2020-08-27,1705149.5859346446,1667937.6639,1586068.229
2020-08-28,1711853.5987027457,1674441.5039,1592283.449
2020-08-31,1708452.3683962815,1671104.9439,1589128.499
2020-09-01,1708296.619301678,1670935.1939,1588980.099
2020-09-02,1698873.0722100548,1661731.3768,1579682.6789
2020-09-03,1693369.6945163326,1656384.2168,1574572.2589
2020-09-04,1685018.2018960984,1648246.5568,1566818.1889
2020-09-07,1676640.8173440627,1640084.4768,1559038.0989
2020-09-08,1692369.1623145237,1655436.3568,1573642.4789
2020-09-09,1690394.278000655,1653538.9068,1571814.9089
2020-09-10,1672212.0388745358,1635804.5368,1554935.1089
2020-09-11,1670659.0976132716,1634282.1168,1553490.0489
2020-09-14,1671998.8042643012,1635585.3068,1554729.6689
2020-09-15,1670821.0372558243,1634423.5868,1553636.2489
2020-09-16,1675130.0817803962,1638627.1968,1557631.0189
2020-09-17,1674958.2728883675,1638433.7768,1557477.0689
2020-09-18,1698049.4783498573,1660929.0168,1578918.5789
2020-09-21,1691206.219032601,1654250.9268,1572568.2889
2020-09-22,1669171.7440627373,1632799.3268,1552111.6089
2020-09-23,1662074.9322798213,1625891.6468,1545523.1389
2020-09-24,1648568.56628965,1612682.9868,1532987.7089
2020-09-25,1642228.9087669235,1606513.5268,1527103.7589
2020-09-28,1643752.0643134909,1608017.8268,1528526.2389
2020-09-29,1640267.1937366256,1604620.2068,1525296.8889
2020-09-30,1638973.8800372528,1603360.8668,1524092.9689
2020-10-09,1648087.6065255562,1612249.1768,1532558.9389
2020-10-12,1668485.6282171754,1632180.414,1551031.5873
2020-10-13,1660877.4431964909,1624741.074,1543960.5973
2020-10-14,1655983.4126104955,1619965.684,1539422.7673
2020-10-15,1660289.3520404517,1624166.944,1543422.8273
2020-10-16,1671763.8864931965,1635389.814,1554092.2573
2020-10-19,1672143.5357723318,1635771.714,1554461.5573
2020-10-20,1658547.1758190154,1622484.014,1541831.1773
2020-10-21,1671489.414590658,1635128.124,1553849.5873
2020-10-22,1667321.59483096,1631059.144,1549983.4173
2020-10-23,1674011.0523776617,1637598.194,1556193.0873
2020-10-26,1661980.47864521,1625859.754,1545033.2573
2020-10-27,1650317.0619835344,1614468.144,1534209.4073
2020-10-28,1637311.7133839673,1601765.824,1522136.2073
2020-10-29,1627932.919027806,1592597.184,1513427.9273
2020-10-30,1617778.51601334,1582687.164,1504006.4973
2020-11-02,1612033.8826644374,1577083.344,1498686.1673
2020-11-03,1628071.7492561415,1592754.6117,1512759.2018
2020-11-04,1627576.887578809,1592265.8617,1512318.2018
2020-11-05,1640414.9798576913,1604800.5717,1524224.3018
2020-11-06,1654599.1988296013,1618635.7217,1537386.9418
2020-11-09,1670695.025211237,1634365.1317,1552324.8918
2020-11-10,1665157.276540417,1628967.5917,1547194.8918
2020-11-11,1681540.6107269493,1644982.3217,1562426.8818
2020-11-12,1665745.1338362484,1629551.7617,1547755.8918
2020-11-13,1649837.34618393,1614006.5217,1532975.7018
2020-11-16,1668724.7857204063,1632456.7917,1550516.8918
2020-11-17,1676167.3149244592,1639733.0917,1557435.2618
2020-11-18,1677015.716740395,1640571.7817,1558236.2618
2020-11-19,1672163.2257051053,1635838.2317,1553728.8818
2020-11-20,1673047.3772685542,1636688.8317,1554542.0618
2020-11-23,1694181.353503798,1657343.4117,1574198.4318
2020-11-24,1691154.114964709,1654380.2517,1571383.6918
2020-11-25,1682655.3472510793,1646087.5617,1563498.4518
2020-11-26,1690196.7395821381,1653452.2117,1570535.7118
2020-11-27,1713073.3964168816,1675829.9117,1591844.5618
2020-11-30,1707740.6017377737,1670583.8117,1586858.9218
2020-12-01,1723591.3806586515,1686096.5717,1601619.2318
2020-12-02,1719640.5721718345,1682241.497,1597150.8693
2020-12-03,1722550.1364978454,1685081.947,1599846.3993
2020-12-04,1711108.0824963443,1673911.427,1589246.0793
2020-12-07,1693272.1818891624,1656507.337,1572719.6593
2020-12-08,1686805.8427010817,1650204.997,1566734.8793
2020-12-09,1674633.552879058,1638349.317,1555478.1593
2020-12-10,1672212.5019184435,1635987.607,1553243.3693
2020-12-11,1661757.8762712425,1625765.237,1543532.0493
2020-12-14,1654752.1385790303,1618941.067,1537058.2693
2020-12-15,1648284.396113476,1612611.897,1531053.1793
2020-12-16,1644467.4350154453,1608886.007,1527517.7693
2020-12-17,1656000.3629678893,1620144.767,1538204.9393
2020-12-18,1658709.090915801,1622791.387,1540727.1293
2020-12-21,1655665.6924503474,1619821.867,1537903.3593
2020-12-22,1635312.9656753892,1599959.437,1519035.5593
2020-12-23,1640367.5736626072,1604883.697,1523710.3693
2020-12-24,1629857.0618987305,1594642.627,1513977.2593
2020-12-25,1648266.9220792744,1612593.177,1531022.6993
2020-12-28,1640552.9337742636,1605068.857,1523872.9793
2020-12-29,1639762.6704522506,1604305.177,1523145.5993
2020-12-30,1640227.0723103338,1604762.847,1523579.9293
2020-12-31,1647859.8623617555,1612213.737,1530659.3993
2021-01-04,1642321.2576833584,1606804.197,1525518.1993
2021-01-05,1645048.4394532293,1609472.9177,1527146.0617
2021-01-06,1665468.673395514,1629378.3377,1546044.9717
2021-01-07,1659441.041034229,1623486.9477,1540424.9517
2021-01-08,1660666.5732989372,1624702.3577,1541583.3417
2021-01-11,1653465.3015657738,1617655.4077,1534880.4517
2021-01-12,1663931.587115098,1627860.9577,1544567.9317
2021-01-13,1690729.8502681926,1654008.1577,1569387.3617
2021-01-14,1718208.2666988869,1680791.0977,1594814.1317
2021-01-15,1709531.05693711,1672336.2077,1586786.4917
2021-01-18,1709502.7954044952,1672284.5277,1586732.0317
2021-01-19,1708907.3821820177,1671723.5377,1586205.4417
2021-01-20,1698456.8516101285,1661527.3977,1576521.0617
2021-01-21,1696131.6250806823,1659252.4777,1574361.3317
2021-01-22,1668925.2032457252,1632724.7277,1549186.8617
2021-01-25,1661376.5989253002,1625347.6277,1542178.7917
2021-01-26,1659673.6809673465,1623687.6577,1540602.3817
2021-01-27,1665768.42687817,1629626.1377,1546234.2217
2021-01-28,1649808.5389112637,1614052.1377,1531455.7817
2021-01-29,1645305.3618283875,1609650.3277,1527280.4617
2021-02-01,1661540.5707494358,1625480.2077,1542299.1717
2021-02-02,1652477.435376491,1616649.8759,1533208.2781
2021-02-03,1644928.4114278147,1609285.9159,1526206.9381
2021-02-04,1642120.108415554,1606547.5159,1523610.4181
2021-02-05,1661829.3569304943,1625791.0859,1541871.0481
2021-02-08,1655713.9238537755,1619804.6259,1536202.7581
2021-02-09,1661545.5521907317,1625487.0859,1541603.3681
2021-02-10,1670079.7396515321,1633810.5659,1549519.8381
2021-02-18,1687824.4663085102,1651124.5259,1565951.7381
2021-02-19,1708063.8944086859,1670857.6959,1584716.7081
2021-02-22,1717672.2295288022,1680249.3259,1593623.0381
2021-02-23,1714363.5100302724,1677019.0859,1590560.9481
2021-02-24,1700455.0508187746,1663438.2559,1577669.4181
2021-02-25,1724148.7932433493,1686567.9259,1599625.5681
2021-02-26,1698526.2713956183,1661566.9859,1575888.7681
2021-03-01,1700215.1640600576,1663208.3359,1577451.1681
2021-03-02,1689348.4779528747,1652599.7456,1566855.5349
2021-03-03,1714991.778683495,1677635.5556,1590595.5949
2021-03-04,1715188.3445619657,1677827.7456,1590806.0749
2021-03-05,1727318.6838371183,1689674.2056,1602033.9749
2021-03-08,1722500.5614676229,1684969.4256,1597590.1549
2021-03-09,1709885.3981530215,1672648.6456,1585919.1449
2021-03-10,1701516.4557295202,1664474.7256,1578171.4849
2021-03-11,1719678.1498692376,1682210.0756,1594987.2449
2021-03-12,1731989.7590335081,1694216.9556,1606391.9649
2021-03-15,1735964.103208968,1698100.9056,1610090.0149
2021-03-16,1742164.4448565913,1704156.4756,1615831.6649
2021-03-17,1725931.516408553,1688312.4656,1600791.8749
2021-03-18,1722863.7722501648,1685314.4156,1597947.9449
2021-03-19,1710148.4262304704,1672898.6356,1586176.6449
2021-03-22,1736541.9250327563,1698666.8356,1610619.3649
2021-03-23,1728107.9243371342,1690426.5556,1602788.4849
2021-03-24,1725347.448318283,1687742.6756,1600232.0549
2021-03-25,1704245.5252487927,1667125.5556,1580706.3249
2021-03-26,1713998.2204409728,1676645.1256,1589741.1349
2021-03-29,1725950.0411514798,1688312.1456,1600811.2849
2021-03-30,1726161.7150445047,1688512.5156,1601012.0849
2021-03-31,1728241.491280932,1690554.6556,1602959.8849
2021-04-01,1724488.6905677184,1686892.3656,1599469.3649
2021-04-02,1721066.8525889385,1683543.1374,1595480.868
2021-04-06,1722852.7983937382,1685284.2374,1597107.628
2021-04-07,1727238.0587020968,1689572.1474,1601161.868
2021-04-08,1721077.8855554436,1683565.4174,1595476.748
2021-04-09,1721924.9293864677,1684394.7474,1596288.408
2021-04-12,1713303.893270003,1676021.8474,1588347.048
2021-04-13,1696922.0932270512,1660045.9874,1573213.868
2021-04-14,1703160.0014174848,1666107.4074,1578972.608
2021-04-15,1695510.0369590842,1658656.0474,1571909.368
2021-04-16,1707263.7715270568,1670123.5074,1582770.668
2021-04-19,1715597.144092036,1678246.4674,1590450.628
2021-04-20,1706835.9581046589,1669692.0374,1582347.928
2021-04-21,1698637.6876550608,1661702.8674,1574775.808
2021-04-22,1695718.2386946026,1658849.5474,1572070.848
2021-04-23,1691828.1621219073,1655041.7274,1568452.428
2021-04-26,1682004.6627817932,1645455.0074,1559365.008
2021-04-27,1677805.103326919,1641361.4274,1555489.488
2021-04-28,1679743.3201812743,1643236.8174,1557269.948
2021-04-29,1704813.1865113042,1667653.0274,1580350.388
2021-04-30,1685063.235380385,1648434.0574,1562089.148
2021-05-06,1691003.9952740637,1654240.8374,1567571.288
2021-05-07,1702285.5943532623,1665257.9048,1577002.2123
2021-05-10,1702308.0238008928,1665290.2648,1577042.6323
2021-05-11,1708218.410241479,1671051.6848,1582505.3523
2021-05-12,1713201.721041784,1675915.3448,1587116.4123
2021-05-13,1709360.7306324495,1672165.3148,1583564.3923
2021-05-14,1731219.574020228,1693481.7948,1603798.1123
2021-05-17,1721685.477107296,1684181.3148,1594970.3723
2021-05-18,1719506.879944913,1682051.1948,1592959.3923
2021-05-19,1710616.9249892314,1673371.2248,1584735.1123
