date,strategy,benchmark
2021-11-12,121283.76,162369.22441027436
2021-11-15,121822.52,162170.02514005607
2021-11-16,120884.74,162201.3439208019
2021-11-17,121729.22,162282.18350991968
2021-11-18,121138.65,160683.33135369682
2021-11-19,121544.98,162425.11260677758
2021-11-22,122251.11,163167.1939940219
2021-11-23,123273.6,163198.63899320742
2021-11-24,123280.15,163308.6549711333
2021-11-25,121811.54,162637.1629070845
2021-11-26,121634.11,161430.9431015247
2021-11-29,121549.64,161141.85305144385
2021-11-30,121721.89,160497.57434731128
2021-12-01,121788.14,160890.3462025656
2021-12-02,119784.35,161299.29394733434
2021-12-03,120158.96,162789.15315930083
2021-12-06,119141.94,162510.25690899824
2021-12-07,118075.44,163489.4662076037
2021-12-08,118681.5,165941.7011641593
2021-12-09,120955.1,168690.61588486977
2021-12-10,121011.53,167907.63308007285
2021-12-13,123761.56,168860.36640017317
2021-12-14,124668.88,167727.54261732416
2021-12-15,125791.88,166272.8352408262
2021-12-16,127157.47,167230.5342600691
2021-12-17,127529.14,164574.22733721355
2021-12-20,125103.38,162104.92631898948
2021-12-21,127364.88,163203.2758600991
2021-12-22,127958.96,163235.46488377155
2021-12-23,127490.49,164374.23754097795
2021-12-24,127361.99,163464.3354519432
2021-12-27,126648.08,163397.2038496891
2021-12-28,128680.79,164614.2352610743
2021-12-29,127168.26,162206.6517383469
2021-12-30,128912.42,163469.84920483723
2021-12-31,129001.65,164096.37096742063
2022-01-04,129545.93,163345.43768170488
2022-01-05,128938.42,161696.45687567658
2022-01-06,130153.32,160039.3947679668
2022-01-07,129069.78,160176.81011193065
2022-01-10,128145.61,160896.7933076062
2022-01-11,127405.6,159359.8645822291
2022-01-12,127900.62,160947.73241265633
2022-01-13,127538.78,158301.80861723862
2022-01-14,125581.28,157000.18427892218
2022-01-17,127856.3,158346.88520791646
2022-01-18,127052.99,159877.1509282903
2022-01-19,127347.09,158782.0797450761
2022-01-20,125808.1,160214.6822869295
2022-01-21,124437.89,158746.73193887217
2022-01-24,123830.32,158993.30630398676
2022-01-25,119258.7,155396.52585737544
2022-01-26,119944.3,156521.19194317158
2022-01-27,116637.19,153450.94832563947
2022-01-28,117709.02,151587.41610127463
2022-02-07,118297.43,153923.0517918104
2022-02-08,119955.48,153082.1380447091
2022-02-09,122265.45,154519.96536566032
2022-02-10,122880.34,154114.79088793226
2022-02-11,121731.33,152837.08826548513
2022-02-14,120741.29,151186.03481981473
2022-02-15,120591.92,152794.14742366926
2022-02-16,121212.55,153388.26426261748
2022-02-17,120372.5,153759.46605082715
2022-02-18,121272.2,154492.55935654658
2022-02-21,123658.13,153930.4986797553
2022-02-22,122181.28,151932.21498481277
2022-02-23,123293.06,153556.2410766887
2022-02-24,121529.99,150443.04333118917
2022-02-25,120816.86,151908.03418898827
2022-02-28,120556.33,152181.10446183535
2022-03-01,121479.29,153444.62743903868
2022-03-02,122543.55,152079.9569900704
2022-03-03,121740.42,151184.05850477138
2022-03-04,120285.72,149350.62937828535
2022-03-07,119212.8,144579.15384220908
2022-03-08,117552.75,141676.57813572462
2022-03-09,116078.99,140379.69363197434
2022-03-10,117503.87,142588.2207106127
2022-03-11,118398.6,143042.7499198183
2022-03-14,116215.89,138666.15873709306
2022-03-15,112584.59,132323.8249661139
2022-03-16,115598.0,138045.8050703677
2022-03-17,116099.89,140756.66493149553
2022-03-18,117221.99,141693.54122971863
2022-03-21,116932.44,141455.85862153015
2022-03-22,117196.51,141341.23567055367
2022-03-23,117574.18,142046.14572729348
2022-03-24,116042.11,141208.7428457398
2022-03-25,116587.3,138660.06371506862
2022-03-28,116968.25,137792.87992481125
2022-03-29,115846.86,137317.16262541822
2022-03-30,117776.97,141301.50675587548
2022-03-31,117240.89,140255.1525688644
2022-04-01,118192.89,142034.20812012412
2022-04-06,119167.4,141625.09761999882
2022-04-07,117318.49,139806.844600123
2022-04-08,117124.22,140526.52553585073
2022-04-11,114338.82,136185.38844854184
2022-04-12,115380.39,138839.37693795157
2022-04-13,113483.15,137502.9329179554
2022-04-14,114248.82,139224.53250682875
2022-04-15,112994.71,139130.82527993288
2022-04-18,112356.5,138388.03640511844
2022-04-19,112898.36,137342.32659645766
2022-04-20,111530.75,135212.79565340924
2022-04-21,108681.41,132723.00738949206
2022-04-22,107942.4,133301.61264650334
2022-04-25,102164.88,126713.7707240716
2022-04-26,99520.36,125690.9728837621
2022-04-27,101898.09,129391.70750165371
2022-04-28,101159.55,130241.06459806628
2022-04-29,103134.8,133400.96648780874
2022-05-05,102212.51,133200.65118086012
2022-05-06,100385.6,129832.7711962614
2022-05-09,101394.34,128790.51910854198
2022-05-10,101863.41,130199.914065172
2022-05-11,101728.28,132078.39985310854
2022-05-12,101337.85,131491.04898683817
2022-05-13,102433.67,132482.8668432664
2022-05-16,102521.12,131417.90207946894
2022-05-17,101627.94,133057.26703331154
2022-05-18,103307.39,132592.70013660844
2022-05-19,104829.45,132848.17622326282
2022-05-20,105021.1,135439.022277422
2022-05-23,106467.35,134654.558066727
2022-05-24,102929.2,131504.80347523233
2022-05-25,104239.49,132302.77970205562
2022-05-26,104354.8,132630.48927316006
2022-05-27,104562.91,132904.65565351016
2022-05-30,103681.59,133825.35606221872
2022-05-31,104672.24,135901.30727759603
2022-06-01,104583.81,135624.27773158648
2022-06-02,104316.01,135836.55721800763
2022-06-06,105977.32,138378.09172068175
2022-06-07,105750.17,138811.33651510114
2022-06-08,105936.87,140162.6610248355
2022-06-09,105944.21,138696.6172395259
2022-06-10,106975.28,140799.77849328157
2022-06-13,106466.44,139150.93719184457
2022-06-14,108270.9,140245.67289973205
2022-06-15,109413.85,142102.6251575408
